sentence_id,words,labels
725,Dave,B-person
725,!!,O
725,(,O
725,Was,O
725,a,O
725,bit,O
725,worried,O
725,after,O
725,his,O
725,initial,O
725,muted,O
725,response,O
725,;-),O
725,),O
,,
726,Finna,O
726,Chill,O
726,Tonite,O
726,!!,O
726,Dont,O
726,Feel,O
726,Like,O
726,Doinq,O
726,Shxt,O
726,My,O
726,Mouth,O
726,Hurts,O
726,!!,O
,,
727,RT,O
727,@ZodiacFacts,O
727,:,O
727,#ZodiacFacts,O
727,As,O
727,an,O
727,#Aries,O
727,romance,O
727,isn't,O
727,about,O
727,what,O
727,you're,O
727,after,O
727,--,O
727,it,O
727,'s,O
727,about,O
727,taking,O
727,chances,O
727,",",O
727,exploring,O
727,and,O
727,keeping,O
727,an,O
727,...,O
,,
728,Not,O
728,awful,O
728,...,O
728,going,O
728,to,O
728,start,O
728,fresh,O
728,this,O
728,week,O
728,:-),O
728,Soo,O
728,hungry,O
728,!,O
,,
729,RT,O
729,@TalibanTwon,O
729,:,O
729,RT,O
729,@bigmatt3288,O
729,:,O
729,The,O
729,Birthday,O
729,Celebration,O
729,for,O
729,The,O
729,Boy,O
729,@Talibantwon,O
729,*Tonight*,O
729,+,O
729,#LaylaFridays,O
729,=,O
729,ZOOOVIE,O
,,
730,J,O
730,shaken,O
730,hands,O
730,w/santana,O
730,and/fatt,O
730,lady,O
730,like,O
730,no,O
730,otherQuote,O
730,"	O
this	O
ought	O
to	O
get	O
my	O
ratins	O
up	O
before	O
Conan	B-creative-work
Get	O
back-Big	O
Jack	O
Off	O
show-1	O
4	O
me	O
",O
,,
731,Mostly,O
731,clear,O
731,tonight,O
731,",",O
731,low,O
731,63,O
731,(,O
731,17,O
731,C),O
731,.,O
731,Sunny,O
731,Saturday,O
731,",",O
731,high,O
731,near,O
731,86,O
731,(,O
731,30,O
731,C),O
731,.,O
,,
732,Tomorrow,O
732,'s,O
732,the,O
732,big,O
732,day,O
732,!,O
732,Our,O
732,Pet,O
732,Spa,O
732,and,O
732,Adoption,O
732,Event,O
732,with,O
732,Evergreen,B-corporation
732,Subaru,I-corporation
732,is,O
732,from,O
732,10am,O
732,to,O
732,1pm,O
732,and,O
732,we,O
732,can't...,O
732,http://fb.me/I3aLAgtp,O
,,
733,Because,O
733,maybe,O
733,You're,O
733,gonna,O
733,be,O
733,the,O
733,one,O
733,who,O
733,saves,O
733,me,O
733,?,O
733,And,O
733,after,O
733,all,O
733,You're,O
733,my,O
733,wonderwall,O
,,
734,Lohan,B-person
734,fails,O
734,drug,O
734,test,O
734,:,O
734,reports,O
734,:,O
734,Oh,O
734,no,O
734,",",O
734,LiLo,B-person
734,!,O
734,Several,O
734,gossip,O
734,websites,O
734,reported,O
734,Friday,O
734,afternoon,O
734,that,O
734,Lindsay,B-person
734,Lohan,I-person
734,...,O
734,http://bit.ly/aKHoZc,O
,,
735,@iansomerhalder,O
735,before,O
735,seeing,O
735,you,O
735,",",O
735,I,O
735,did,O
735,not,O
735,believe,O
735,in,O
735,the,O
735,ancient,O
735,gods,O
735,!,O
735,Well,O
735,",",O
735,now,O
735,I,O
735,change,O
735,my,O
735,idea,O
735,!,O
735,you,O
735,are,O
735,the,O
735,God,O
735,of,O
735,perfection,O
735,!!!!,O
,,
736,@rachelshaps,O
736,-,O
736,dang,O
736,!,O
736,I,O
736,didn't,O
736,know,O
736,you,O
736,were,O
736,giving,O
736,shoutouts,O
736,!,O
736,Haha,O
736,oh,O
736,well,O
736,.,O
736,They're,O
736,is,O
736,always,O
736,next,O
736,friday,O
736,:),O
,,
737,Reading,O
737,:,O
737,Tips,O
737,:,O
737,Long-press,O
737,address,O
737,bar,O
737,to,O
737,share,O
737,URL,O
737,:,O
737,Shared,O
737,by,O
737,Renee,B-person
737,Or,O
737,as,O
737,I'd,O
737,describe,O
737,it,O
737,",",O
737,a,O
737,shortcut,O
737,to,O
737,the,O
737,"	O
N	O
...	O
http://bit.ly/cPZU6A	O
	
Ducks	B-group
sign	O
LW	B-person
Beleskey	I-person
to	O
2-year	O
extension	O
-	O
San	B-location
Jose	I-location
Mercury	B-group
News	I-group
http://dlvr.it/5RcvP	O
#ANADucks	O
	
Beginning	O
what	O
I	O
hope	O
will	O
be	O
a	O
long	O
and	O
wonderful	O
relationship	O
with	O
it	B-creative-work
's	I-creative-work
always	I-creative-work
sunny	I-creative-work
.	O
Since	O
I	O
do	O
own	O
season	O
1	O
and	O
2	O
on	O
DVD	O
already	O
.	O
	
@LesColyer	O
Who	O
do	O
you	O
film	O
for	O
?	O
I	O
was	O
on	O
SKY	B-corporation
news	O
2	O
weeks	O
ago	O
#checkmeout	O
	
@snufflesgirl25	O
@mo9x	O
Well	O
.	O
just	O
beg	O
@100monkeysmusic	O
..	O
PLEASE	O
come	O
to	O
the	O
#SBLeurope	O
Next	O
year	O
!.	O
We	O
need	O
you	O
there	O
!	O
*puss	O
in	O
boots	O
eyes*	O
	
omg	O
i	O
get	O
paid	O
today	O
yesss	O
	
RT	O
@Leonsays	O
:	O
Need	O
a	O
nice	O
chill	O
spot	O
tonight	O
,	O
no	O
hype	O
...	O
Any	O
suggestions	O
?	O
	
so	O
far	O
the	O
herring	O
is	O
a	O
success	O
.	O
definitely	O
needs	O
a	O
couple	O
more	O
days	O
though	O
	
Kk	O
its	O
22:48	O
friday	O
nyt	O
:D	O
really	O
tired	O
so	O
imma	O
go	O
to	O
sleep	O
:)	O
good	O
nyt	O
x	O
god	O
bles	O
xxxxx	O
	
mothers	O
day	O
greeting	O
cards	O
:)	O
Surrounded	O
by	O
Mothers	O
Day	O
and	O
Dreading	O
It	O
?	O
http://bit.ly/a7d7tg	O
	
@ConorMc_Ginty	O
GaGa	B-person
played	O
here	O
a	O
few	O
weeks	O
back	O
.	O
She	O
spoke	O
out	O
against	O
SB1070	O
during	O
the	O
show	O
.	O
God	O
bless	O
her	O
for	O
that	O
.	O
	
RT	O
@jaye403	O
:	O
@BlackCanseco	O
you	O
know	O
it	O
is	O
funny	O
how	O
those	O
ppl	O
want	O
their	O
heros	O
remembered	O
...	O
when	O
the	O
truth	O
is	O
are	O
less	O
than	O
worthy	O
	
Goodnight	O
and	O
may	O
peace	O
be	O
upon	O
you	O
and	O
yours	O
.	O
&lt;	O
3	O
	
RT	O
@MarioBB9	O
:	O
Pope	B-person
says	O
atheists	O
pick	O
and	O
choose	O
their	O
morals	O
.	O
Correct	O
.	O
Today	O
I	O
will	O
be	O
frowning	O
on	O
child	O
abuse	O
and	O
not	O
having	O
a	O
proble	O
...	O
	
@TMCphotographs	O
I	O
know	O
,	O
but	O
there	O
are	O
plenty	O
of	O
mid	O
week	O
programmes	O
that	O
I	O
can	O
take	O
the	O
piss	O
out	O
of	O
now	O
the	O
winter	O
is	O
almost	O
upon	O
us	O
.	O
xx	O
	
@miaturner	O
OOC	O
:	O
Feeling	O
a	O
little	O
volent	O
today	O
,	O
huh	O
?	O
	
It	O
sucks	O
when	O
you	O
waiting	O
for	O
the	O
bus	O
with	O
your	O
bike	O
,	O
then	O
it	O
shows	O
up	O
with	O
two	O
bikes	O
already	O
on	O
it	O
.	O
	
Lines	O
for	O
Tonight	O
's	O
game	O
9:00	O
pm	O
at	O
Burnaby	B-location
8Rinks	O
.	O
Please	O
note	O
,	O
these	O
are	O
not	O
the	O
lines	O
for	O
showering	O
tonight	O
!	O
http://twitpic.com/2pducs	O
	
@TrustL33	O
word	O
im	O
definitely	O
gettin	O
that	O
the	O
day	O
it	O
drops	O
	
RT	O
@cinnzcocky_yep	O
",O
737,I,O
737,got,O
737,lots,O
737,of,O
737,gualllluhh,O
737,I,O
737,spend,O
737,it,O
737,"	O
--	O
&gt;	O
drinks	O
on	O
u	O
next	O
time	O
	
I	O
just	O
took	O
",O
737,After,O
737,getting,O
737,trampled,O
737,at,O
737,a,O
737,Justin,B-person
737,Bieber,I-person
737,concert,O
737,",",O
737,yoiu,O
737,wake,O
737,up,O
737,and,O
737,"...""",O
737,and,O
737,got,O
737,:,O
737,Part,O
737,6,O
737,:),O
737,!,O
737,Try,O
737,it,O
737,:,O
737,http://tinyurl.com/233u5lu,O
,,
738,como,O
738,saben,O
738,que,O
738,danger,O
738,days,O
738,es,O
738,el,O
738,nombre,O
738,del,O
738,disco,O
738,?,O
,,
739,Hurry,O
739,up,O
739,!,O
739,Brandy,B-person
739,will,O
739,be,O
739,Leaving,O
739,in,O
739,2,O
739,days,O
739,!,O
739,-,O
739,#Eskorte,O
739,and,O
739,#Massasje,O
739,i,O
739,#Norge,O
,,
740,#DiggyFollows50,O
740,@Diggy_simmons,O
740,FOLLOW,O
740,ME,O
740,PLZ,O
740,CAUSE,O
740,IM,O
740,HAVIN,O
740,A,O
740,BAD,O
740,DAY,O
740,AND,O
740,WOULD,O
740,BE,O
740,SO,O
740,MUCH,O
740,BETTER,O
740,IF,O
740,U,O
740,FOLLOWD,O
740,ME,O
740,.,O
740,BUMPING,O
740,AIRBORNE,O
740,RIGHT,O
740,NOW,O
,,
741,RT,O
741,@LoveQuotesx,O
741,:,O
741,Have,O
741,you,O
741,ever,O
741,noticed,O
741,that,O
741,the,O
741,worst,O
741,way,O
741,to,O
741,miss,O
741,someone,O
741,is,O
741,when,O
741,they,O
741,are,O
741,right,O
741,beside,O
741,you,O
741,and,O
741,you,O
741,can,O
741,never,O
741,have,O
741,them,O
741,?,O
,,
742,Having,O
742,movie,O
742,night,O
742,tonight,O
742,at,O
742,the,O
742,crib,O
742,and,O
742,ur,O
742,not,O
742,invited,O
742,*BBM,O
742,sticks,O
742,tongue,O
742,out,O
742,smiley*,O
,,
743,FRIDAY,O
743,....,O
743,home,O
743,alone,O
743,!,O
743,xD,O
743,wanna,O
743,join,O
743,me,O
743,??,O
,,
744,I,O
744,just,O
744,had,O
744,to,O
744,step,O
744,into,O
744,my,O
744,office,O
744,(,O
744,front,O
744,porch,O
744,),O
744,again,O
744,.,O
744,Lol,O
744,.,O
744,I,O
744,feel,O
744,like,O
744,everything,O
744,happening,O
744,today,O
744,is,O
744,highly,O
744,unusual,O
744,.,O
744,I,O
744,like,O
744,it,O
744,a,O
744,lot,O
744,!,O
,,
745,@morgancharlie,O
745,mmm,O
745,deffo,O
745,one,O
745,of,O
745,',O
745,those,O
745,',O
745,thought,O
745,provoking,O
745,days,O
745,:/,O
745,Never,O
745,mind,O
745,",",O
745,onwards,O
745,&amp;,O
745,upwards,O
745,we,O
745,shall,O
745,go,O
745,!!,O
,,
746,If,O
746,I,O
746,had,O
746,known,O
746,what,O
746,I,O
746,know,O
746,now,O
746,about,O
746,truck,O
746,drivers,O
746,",",O
746,I,O
746,don't,O
746,think,O
746,I,O
746,would,O
746,have,O
746,asked,O
746,them,O
746,to,O
746,honk,O
746,as,O
746,much,O
746,when,O
746,I,O
746,was,O
746,younger,O
746,.,O
,,
747,Yay,O
747,.,O
747,@penguin,O
747,is,O
747,coming,O
747,to,O
747,see,O
747,me,O
747,next,O
747,week,O
747,...,O
747,plotting,O
747,my,O
747,cooking,O
747,now,O
747,!,O
,,
748,@KaulitzClub,O
748,Hahaha,O
748,!,O
748,We,O
748,dance,O
748,",",O
748,eat,O
748,",",O
748,drink,O
748,",",O
748,and,O
748,talk,O
748,EVERYTIME,O
748,we,O
748,get,O
748,together,O
748,.,O
748,And,O
748,it,O
748,'s,O
748,been,O
748,this,O
748,way,O
748,for,O
748,like,O
748,years,O
748,now,O
748,!,O
,,
749,was,O
749,on,O
749,club,B-product
749,penguin,I-product
749,with,O
749,@twilightmarisa,O
749,till,O
749,she,O
749,decided,O
749,to,O
749,log,O
749,of,O
749,to,O
749,go,O
749,bed,O
749,and,O
749,leave,O
749,me,O
749,loool,O
749,reminded,O
749,me,O
749,of,O
749,my,O
749,old,O
749,cp,O
749,days,O
749,lol,O
,,
750,ohh,O
750,right,O
750,...,O
750,im,O
750,an,O
750,actor,O
750,...,O
750,back,O
750,to,O
750,work,O
750,tonight,O
750,WOOT,O
,,
751,Surely,O
751,mags,O
751,will,O
751,line,O
751,up,O
751,to,O
751,feature,O
751,.,O
751,RT,O
751,@peoplemag,O
751,:,O
751,Lindsay,B-person
751,Lohan,I-person
751,fails,O
751,court-mandated,O
751,drug,O
751,test,O
751,",",O
751,faces,O
751,more,O
751,jail,O
751,time,O
751,http://ow.ly/2G3R2,O
,,
752,RT,O
752,@JDay_Sept15,O
752,:,O
752,RT,O
752,@Ashanie_di_Don,O
752,:,O
752,@JDay_Sept15,O
752,lol,O
752,i,O
752,see,O
752,someone,O
752,hyped,O
752,and,O
752,ready,O
752,for,O
752,#FlavaFridays,O
752,tonight,O
752,&lt;,O
752,every,O
752,week,O
752,.,O
752,Lets,O
752,get,O
752,it,O
752,!,O
,,
753,Our,O
753,Favorite,O
753,YouTube,B-corporation
753,Videos,O
753,This,O
753,Week,O
753,:,O
753,The,O
753,Drama,O
753,Edition,O
753,-,O
753,Had,O
753,any,O
753,epic,O
753,meltdowns,O
753,this,O
753,week,O
753,?,O
753,You,O
753,know,O
753,",",O
753,of,O
753,the,O
753,crying,O
753,...,O
753,http://ow.ly/193oP5,O
,,
754,Doing,O
754,"	O
spring	O
cleaning	O
,",O
754,found,O
754,photo,O
754,storage,O
754,tank,O
754,that,O
754,is,O
754,5x,O
754,size,O
754,of,O
754,my,O
754,iPhone,B-product
754,with,O
754,less,O
754,capacity,O
754,than,O
754,iPhone4,B-product
754,...,O
754,4,O
754,years,O
754,old,O
754,",",O
754,technology,O
754,!,O
,,
755,e,O
755,o,O
755,q,O
755,vai,O
755,ser,O
755,hj,O
755,?,O
755,cerveja,O
755,foi,O
755,ontem,O
755,...,O
755,que,O
755,tal,O
755,um,O
755,vinho,O
755,pra,O
755,variar,O
755,um,O
755,pouco,O
755,!!,O
755,friday,O
755,'s,O
755,celebrate,O
755,!!!,O
755,yupppppp,O
,,
756,#asdrakesays,O
756,"	O
what	O
's	O
a	O
star	O
when	O
his	O
most	O
important	O
fan	O
is	O
missing	O
?",O
,,
757,What,O
757,a,O
757,productive,O
757,day,O
757,.,O
757,Not,O
757,.,O
,,
758,Fellas,O
758,Don't,O
758,just,O
758,lick,O
758,the,O
758,PussyY,O
758,",",O
758,LOVE,O
758,IT,O
758,!,O
758,enjoy,O
758,it,O
758,.,O
758,like,O
758,u,O
758,just,O
758,got,O
758,married,O
758,&amp;,O
758,the,O
758,preacher,O
758,said,O
758,u,O
758,may,O
758,kiss,O
758,the,O
758,bride,O
,,
759,You,O
759,all,O
759,need,O
759,to,O
759,know,O
759,justin,B-person
759,isnt,O
759,the,O
759,innocent,O
759,16,O
759,year,O
759,old,O
759,boy,O
759,you,O
759,think,O
759,he,O
759,is,O
759,he,O
759,has,O
759,to,O
759,be,O
759,like,O
759,that,O
759,and,O
759,',O
759,love,O
759,',O
759,his,O
759,fans,O
759,so,O
759,...,O
,,
760,What,O
760,game,O
760,come,O
760,on,O
760,tonight,O
760,?,O
,,
761,Power,O
761,nap,O
761,.,O
761,I,O
761,need,O
761,it,O
761,.,O
761,Its,O
761,been,O
761,a,O
761,stressful,O
761,week,O
761,.,O
761,I'm,O
761,excited,O
761,for,O
761,xmas,O
761,",",O
761,haha,O
761,.,O
761,Goodnight,O
761,.,O
761,:),O
,,
762,@LH_TCC,O
762,I,O
762,hope,O
762,for,O
762,All,O
762,Of,O
762,The,O
762,Lights,O
762,.,O
762,I,O
762,really,O
762,do,O
762,.,O
762,CDQ,O
762,of,O
762,Runaway,O
762,better,O
762,have,O
762,those,O
762,samples,O
762,from,O
762,when,O
762,he,O
762,did,O
762,it,O
762,Live,O
762,too,O
762,.,O
,,
763,@Viic156,O
763,I'm,O
763,Ocutta,O
763,Time,O
763,ps,O
763,tambn,O
763,la,O
763,amooo,O
763,peroo,O
763,la,O
763,otra,O
763,tambn,O
763,me,O
763,gustaa,O
,,
764,RT,O
764,@yikes77,O
764,:,O
764,@DonnieWahlberg,O
764,I,O
764,have,O
764,a,O
764,feeling,O
764,that,O
764,when,O
764,it,O
764,comes,O
764,to,O
764,you,O
764,",",O
764,you,O
764,need,O
764,more,O
764,than,O
764,just,O
764,ONE,O
764,date,O
764,.,O
764,-,O
764,YUP,O
764,!!!!,O
,,
765,@Dazzx,O
765,I,O
765,think,O
765,you,O
765,may,O
765,have,O
765,mentioned,O
765,it,O
765,.,O
765,Once,O
765,or,O
765,twice,O
765,.,O
765,:),O
,,
766,Beddy,O
766,bye,O
766,for,O
766,sleepy,O
766,time,O
766,xx,O
,,
767,@Dishfunctional,O
767,yeah,O
767,.,O
767,big,O
767,time,O
767,dancer,O
767,.,O
767,i,O
767,might,O
767,worship,O
767,her,O
767,a,O
767,bit,O
,,
768,@erutan,O
768,Stanford,B-group
768,'s,O
768,Robert,B-person
768,Laughlin,I-person
768,(,O
768,Nobel,O
768,Physics1998,O
768,),O
768,has,O
768,a,O
768,better,O
768,explanation,O
768,than,O
768,I,O
768,have,O
768,time,O
768,to,O
768,provide,O
768,rt,O
768,now,O
768,.,O
768,http://bit.ly/9k1L4N,O
,,
769,@MsAustinTaylor,O
769,whats,O
769,been,O
769,going,O
769,on,O
769,today,O
769,?,O
,,
770,Next,O
770,time,O
770,you'll,O
770,show,O
770,restraint,O
770,you,O
770,don't,O
770,get,O
770,another,O
770,chance,O
770,life,O
770,is,O
770,no,O
770,nintendo,B-corporation
770,game,O
770,but,O
770,you,O
770,lied,O
770,again,O
770,now,O
770,you,O
770,get,O
770,to,O
770,watch,O
770,her,O
770,leave,O
,,
771,Not,O
771,feeling,O
771,up,O
771,to,O
771,par,O
771,today,O
771,.,O
771,#stressing,O
,,
772,The,B-group
772,Wolves,I-group
772,to,O
772,host,O
772,the,B-group
772,Lions,I-group
772,for,O
772,game,O
772,time,O
772,!,O
772,Follow,O
772,us,O
772,for,O
772,scores,O
772,and,O
772,updates,O
772,throughout,O
772,the,O
772,game,O
772,!,O
,,
773,@stefaniwashburn,O
773,Me,O
773,too,O
773,!,O
773,I,O
773,always,O
773,get,O
773,so,O
773,full,O
773,with,O
773,chips,O
773,and,O
773,salsa,O
773,before,O
773,my,O
773,entree,O
773,comes,O
773,?,O
773,I,O
773,like,O
773,the,O
773,Verde,O
773,salsa,O
773,the,O
773,best,O
773,!,O
,,
774,Done,O
774,teaching,O
774,in,O
774,Viera,B-location
774,time,O
774,for,O
774,some,O
774,eats,O
774,and,O
774,back,O
774,to,O
774,orlando,B-location
774,",",O
774,possibly,O
774,swing,O
774,dance,O
774,tonight,O
774,!,O
,,
775,@davidcushman,O
775,David,B-person
775,",",O
775,I,O
775,just,O
775,realised,O
775,the,O
775,other,O
775,day,O
775,you're,O
775,no,O
775,longer,O
775,at,O
775,Brando,B-corporation
775,?,O
775,How,O
775,come,O
775,?,O
775,Doing,O
775,your,O
775,own,O
775,thing,O
775,?!,O
775,(,O
775,ps,O
775,yeah,O
775,it,O
775,sucks,O
775,!,O
775,),O
,,
776,@SammieLynnsMom,O
776,@tg10781,O
776,they,O
776,will,O
776,be,O
776,all,O
776,done,O
776,by,O
776,Sunday,O
776,trust,O
776,me,O
776,*wink*,O
,,
777,RT,O
777,@hificlub,O
777,Come,O
777,get,O
777,your,O
777,blood,O
777,flowing,O
777,with,O
777,@waxromeo,O
777,&amp;,O
777,@fordinho,O
777,at,O
777,The,B-location
777,Heartbeat,I-location
777,tonight,O
777,",",O
777,or,O
777,as,O
777,we,O
777,call,O
777,it,O
777,Hide-and-Go,O
777,Sikh,O
777,!,O
,,
778,complete,O
778,kiddie,O
778,goodness,O
778,today,O
778,.,O
778,first,O
778,a,O
778,kids,O
778,party,O
778,followed,O
778,by,O
778,a,O
778,night,O
778,at,O
778,the,O
778,circus,O
778,followed,O
778,by,O
778,another,O
778,kiddie,O
778,party,O
778,tomorrow,O
778,.,O
,,
779,RT,O
779,@TheLoveStories,O
779,:,O
779,When,O
779,people,O
779,are,O
779,mad,O
779,at,O
779,you,O
779,",",O
779,don't,O
779,ever,O
779,forget,O
779,what,O
779,they,O
779,say,O
779,",",O
779,because,O
779,they,O
779,MEAN,O
779,every,O
779,single,O
779,word,O
779,they,O
779,say,O
779,!,O
779,#TLS,O
,,
780,@Zerinaakers,O
780,talking,O
780,about,O
780,as,O
780,far,O
780,as,O
780,shooting,O
780,for,O
780,location,O
780,its,O
780,going,O
780,to,O
780,be,O
780,on,O
780,#Vh1,B-corporation
780,so,O
780,by,O
780,the,O
780,end,O
780,of,O
780,the,O
780,month,O
780,i,O
780,should,O
780,know,O
780,something,O
,,
781,@raytida,O
781,Travelling,O
781,light,O
781,ftw,O
781,.,O
781,When,O
781,I,O
781,came,O
781,here,O
781,first,O
781,",",O
781,I,O
781,had,O
781,one,O
781,half-empty,O
781,books-based,O
781,suitcase,O
781,and,O
781,one,O
781,clothes-based,O
781,suitcase,O
781,.,O
781,That,O
781,'s,O
781,all,O
,,
782,At,O
782,7pm,O
782,we'll,O
782,show,O
782,the,O
782,Awarded,O
782,movie,O
782,"	O
Agora	B-creative-work
",O
782,by,O
782,Spanish,O
782,director,O
782,Alex,B-person
782,Amenabar,I-person
782,who,O
782,directed,O
782,"	O
Mar	B-creative-work
Adentro	I-creative-work
",O
782,(,O
782,"	O
The	B-creative-work
Sea	I-creative-work
Inside	I-creative-work
",O
782,),O
782,.,O
782,W/Rachel,B-person
782,Weisz,I-person
782,.,O
,,
783,@AyeoKitty,O
783,ill,O
783,txt,O
783,you,O
783,soon,O
783,in,O
783,a,O
783,few,O
783,minutes,O
783,when,O
783,i,O
783,get,O
783,a,O
783,hold,O
783,of,O
783,my,O
783,phone,O
,,
784,Friday,O
784,deal,O
784,!,O
784,Save,O
784,30%,O
784,on,O
784,select,O
784,new,O
784,arrivals,O
784,by,O
784,@MizMooz,O
784,.,O
784,Check,O
784,it,O
784,out,O
784,!,O
784,http://bit.ly/cDXN4,O
,,
785,Today,O
785,the,O
785,mall,O
785,was,O
785,full,O
785,of,O
785,moms,O
785,who,O
785,love,O
785,scrapbooking,O
785,.,O
785,kill,O
785,me,O
785,.,O
,,
786,RT,O
786,@OMBieberJokes,O
786,:,O
786,Little,O
786,Girl,O
786,:,O
786,Santa,B-person
786,Is,O
786,So,O
786,Awesome,O
786,!,O
786,Me,O
786,:,O
786,No,O
786,Little,O
786,Girl,O
786,...,O
786,You,O
786,Only,O
786,Use,O
786,The,O
786,Word,O
786,"	O
Awesome	O
",O
786,When,O
786,You,O
786,Are,O
786,Referring,O
786,To,O
786,Just,O
786,...,O
,,
787,U,O
787,accused,O
787,me,O
787,of,O
787,doin,O
787,something,O
787,.,O
787,So,O
787,u,O
787,ain't,O
787,talkin,O
787,to,O
787,me,O
787,till,O
787,Wednesday,O
787,.,O
787,Ok,O
787,.,O
787,Imma,O
787,get,O
787,on,O
787,twitter,B-corporation
787,since,O
787,u,O
787,say,O
787,I,O
787,did,O
787,.,O
787,Now,O
787,u,O
787,mad,O
787,I'm,O
787,on,O
787,twitter,B-corporation
787,!,O
,,
788,super,B-product
788,nintendo,I-product
788,sega,B-product
788,genesis,I-product
788,",",O
788,when,O
788,i,O
788,was,O
788,dead,O
788,broke,O
788,man,O
788,i,O
788,couldn't,O
788,picture,O
788,this,O
788,!,O
788,#nowplaying,O
788,Juicy,O
788,by,O
788,Biggie,O
,,
789,@zombie_killer94,O
789,aaahh,O
789,sorry,O
789,i,O
789,posted,O
789,the,O
789,link,O
789,wrong,O
789,:(,O
789,basically,O
789,their,O
789,record,O
789,company,O
789,confirmed,O
789,the,O
789,title,O
789,&amp;,O
789,it,O
789,comes,O
789,out,O
789,nov,O
789,23,O
789,XD,O
,,
790,My,O
790,mum,O
790,just,O
790,had,O
790,ago,O
790,at,O
790,me,O
790,for,O
790,not,O
790,having,O
790,a,O
790,job,O
790,when,O
790,ive,O
790,missed,O
790,2,O
790,years,O
790,of,O
790,school,O
790,",",O
790,and,O
790,tbh,O
790,if,O
790,im,O
790,gonna,O
790,catch,O
790,up,O
790,i,O
790,dont,O
790,have,O
790,time,O
790,4,O
790,a,O
790,job,O
790,!,O
,,
791,I,O
791,only,O
791,just,O
791,found,O
791,out,O
791,yesterday,O
791,that,O
791,KRISTEN,B-person
791,BELL,I-person
791,is,O
791,the,O
791,voice,O
791,of,O
791,#GG,O
791,:,O
791,l,O
,,
792,@Angie_Jerez,O
792,will,O
792,u,O
792,b,O
792,attending,O
792,to,O
792,da,O
792,Mexican,O
792,parade,O
792,in,O
792,5th,O
792,ave,O
792,dis,O
792,Sunday,O
792,?,O
,,
793,RT,O
793,@ChuckMetcalf,O
793,:,O
793,There,O
793,will,O
793,likely,O
793,not,O
793,be,O
793,a,O
793,proper,O
793,episode,O
793,this,O
793,week,O
793,",",O
793,but,O
793,we'll,O
793,give,O
793,you,O
793,an,O
793,update,O
793,on,O
793,the,O
793,future,O
793,of,O
793,the,O
793,show,O
793,.,O
,,
794,dude,O
794,got,O
794,gucci,B-corporation
794,symbol,O
794,tatted,O
794,all,O
794,over,O
794,his,O
794,face,O
794,http://mediacheckout.blogspot.com/2010/09/nuh-uhhhhhhh-yesterday-we-showed-you.html,O
,,
795,@JusSimplyMee,O
795,I,O
795,think,O
795,i'm,O
795,going,O
795,to,O
795,start,O
795,buying,O
795,chipotle,B-product
795,for,O
795,ONE,O
795,lucky,O
795,girl,O
795,every,O
795,week,O
795,lol,O
,,
796,RT,O
796,@WakaFlocka1017,O
796,:,O
796,SO,O
796,WHEN,O
796,I,O
796,GET,O
796,ON,O
796,106,O
796,N,O
796,JOKE,O
796,AROUND,O
796,YALL,O
796,TALK,O
796,ABOUT,O
796,ME,O
796,LIKE,O
796,A,O
796,DOG,O
796,SHAWTY,O
796,BUT,O
796,WHEN,O
796,I,O
796,BUY,O
796,"30,000",O
796,WORTH,O
796,SCHOOL,O
796,SUPPLY,O
796,N,O
796,...,O
,,
797,ahhh,O
797,the,O
797,disapointment,O
797,",",O
797,after,O
797,all,O
797,them,O
797,awkward,O
797,bait,O
797,moments,O
797,.,O
,,
798,we,O
798,need,O
798,some,O
798,time,O
798,alone,O
798,we,O
798,need,O
798,to,O
798,let,O
798,it,O
798,BREATH,O
,,
799,RT,O
799,@Purpl3_Kiss3s,O
799,:,O
799,when,O
799,a,O
799,female,O
799,thinks,O
799,she,O
799,'s,O
799,in,O
799,love,O
799,u,O
799,cant,O
799,tell,O
799,her,O
799,shit,O
799,!,O
,,
800,Jackie,B-person
800,joins,O
800,Twitter,B-corporation
800,50,O
800,years,O
800,after,O
800,JFK,B-person
800,campaign,O
800,[,O
800,AP,O
800,:,O
800,US,O
800,News,O
800,],O
800,http://bzbx.us/uEf,O
800,#50,O
800,#Campaign,O
800,via,O
800,buzzbox,O
800,.,O
800,com,O
,,
801,APO,O
801,disaster,O
801,relief,O
801,tomorrow,O
801,12-Oct,O
801,.,O
801,Sign,O
801,up,O
801,on,O
801,the,O
801,website,O
801,!,O
,,
802,@xensweetie,O
802,Ohhh,O
802,we,O
802,should,O
802,do,O
802,some,O
802,shopping,O
802,do,O
802,you,O
802,know,O
802,what,O
802,your,O
802,wearing,O
802,on,O
802,Friday,O
802,yet,O
802,?,O
,,
803,get,O
803,ready,O
803,to,O
803,shop,O
803,local,O
803,!!,O
803,RT,O
803,@uniqueLA,O
803,:,O
803,BIG,O
803,NEWS,O
803,to,O
803,start,O
803,your,O
803,weekend,O
803,:,O
803,Oct,O
803,22,O
803,@UniqueLA,O
803,will,O
803,be,O
803,opening,O
803,a,O
803,store,O
803,at,O
803,@HDbuttercupLA,O
803,.,O
,,
804,Safety,O
804,Day,O
804,tomorrow,O
804,at,O
804,North,B-location
804,Phoenix,I-location
804,ATA,I-location
804,.,O
804,Kids,O
804,Self-Defense,O
804,class,O
804,from,O
804,1-Dec,O
804,pm,O
804,",",O
804,Safety,O
804,Presentation,O
